,title,originallink,link,description,pubDate
10,김태흠 충남도지사 &apos;태안군민과의 대화&apos; 당면 현안 공유,https://www.news1.kr/articles/4776310,https://n.news.naver.com/mnews/article/421/0006283908?sid=102,"군민과의 대화 시간에서는 농어민 수당 지급 확대와 어업인 복지회관 조성, 이원간척지 내 이원호 준설, 조사료 생산시설 및 <b>장비</b> 지원, 생활체육공원 테니스장 비가림시설 설치 등 의견이 제시되기도 했다. 김태흠 지사는... ","Thu, 18 Aug 2022 10:17:00 +0900"
11,[다시보기] 8월 17일 (수) 오후 사이언스 투데이,https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=0023&key=202208171701409575,https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=0023&key=202208171701409575,"■ [바이오 위클리] 바이오 기업 IPO 한파...몸값 낮춰 도전 ■ 천문연, 우주망원경 스피어엑스 성능시험 <b>장비</b> 개발 ■ &apos;달 복귀&apos; 아르테미스 대형로켓 발사장으로 이동 ■ 인공 신경 이용해 신경 손상된 쥐 회복 성공... ","Thu, 18 Aug 2022 10:16:00 +0900"
12,"팡스카이, 모바일 MMORPG &apos;묵혼M&apos; 정식 출시",https://www.thisisgame.com/webzine/game/nboard/225/?n=155932,https://www.thisisgame.com/webzine/game/nboard/225/?n=155932,"독자적인 시스템인 &apos;강신&apos; 시스템이 주목받고 있으며, 최상의 <b>장비</b>를 획득하고 실력을 길러 천하를 평정할 수 있는 시스템을 갖췄다. 게임에는 빠르고 강력한 전투를 선보이는 대규모 PvP 및 긴장감 넘치는 보스 쟁탈전... ","Thu, 18 Aug 2022 10:16:00 +0900"
13,"하이크비전, SK네트웍스서비스와 SI 총판계약 체결",https://www.itbiznews.com/news/articleView.html?idxno=74982,https://www.itbiznews.com/news/articleView.html?idxno=74982,"SK네트웍스서비스는 IT솔루션·ICT서비스 전문기업으로 네트워크 운용, 구축·유지보수, 국내외 단말기 서비스, ICT <b>장비</b> 유통 등을 맡고 있다. 하이크비전은 영상 보안을 기반으로 성장해 혁신적인 보안 제품 및 솔루션을... ","Thu, 18 Aug 2022 10:16:00 +0900"
14,"카페24, 라이브커머스 지원 강화",http://www.apparelnews.co.kr/news/news_view/?idx=199843,http://www.apparelnews.co.kr/news/news_view/?idx=199843,서울쇼룸)’ ▲촬영 <b>장비</b> 기반으로 방송은 물론 마케팅까지 포괄적으로 돕는 ‘JK라이브 스튜디오(개발사 제이케이디자인랩)’ 등 각양각색 라이브커머스 앱을 다운로드 받아 사용할 수 있다. 이에 따라 온라인... ,"Thu, 18 Aug 2022 10:16:00 +0900"
15,"SKT, 5G·LTE·유선인터넷 연결하는 &apos;통합 허브 <b>장비</b>&apos; 상용화",http://news.mt.co.kr/mtview.php?no=2022081809552929490,https://n.news.naver.com/mnews/article/008/0004784360?sid=105,"SK텔레콤은 이동통신망 프론트홀에 적용되는 유무선 통합 허브 <b>장비</b>를 국내 최초로 상용화했다고 18일 밝혔다. 유무선 통합 허브 <b>장비</b>는 프론트홀 라우터의 일종이다. 하나의 <b>장비</b>로 5G, 4G, 유선 인터넷 등 여러... ","Thu, 18 Aug 2022 10:16:00 +0900"
16,"골프존, &quot;집중호우 침수피해 스크린골프매장&quot; 복구 지원",http://www.ccnnews.co.kr/news/articleView.html?idxno=266267,http://www.ccnnews.co.kr/news/articleView.html?idxno=266267,"침수피해 복구 지원은 골프존이 공급한 <b>장비</b>들을 대상으로 하며, 복구하는데 발생하는 부품 수리비, 교체비, 인건비 등 복구 관련 비용을 전액 지원할 계획이다. 골프존 박강수 대표이사는 &quot;이번 여름 집중호우로 인해 많은... ","Thu, 18 Aug 2022 10:14:00 +0900"
17,"한미일, PSI서 핵·화생방 방어 과정…&quot;포괄적 안보&quot;",http://www.obsnews.co.kr/news/articleView.html?idxno=1363347,http://www.obsnews.co.kr/news/articleView.html?idxno=1363347,내 CBRN 차단 기능&apos;이 중점적으로 다뤄졌습니다. 항만은 한반도 유사시 미 증원군의 최우선 증파와 <b>장비</b>·물자 주요 공급 거점으로 활용되는 만큼 북한 핵미사일의 주요 타격 좌표 중 하나로 꼽히고 있습니다.,"Thu, 18 Aug 2022 10:14:00 +0900"
18,"강북구, 북한산 국제클라이밍센터 교육프로그램 수강생 모집",http://www.m-i.kr/news/articleView.html?idxno=943275,http://www.m-i.kr/news/articleView.html?idxno=943275,"수강생들은 첫날 △△스포츠클라이밍 개요 △안전수칙 △<b>장비</b> 및 안전벨트 착용법 △오토매틱 사용방법... 하네스, 로프, 확보기 등 등반 <b>장비</b>는 센터에서 무료로 대여할 수 있으나, 개인 암벽화는 직접 가져와야 한다.... ","Thu, 18 Aug 2022 10:14:00 +0900"
19,"SK에코플랜트, ‘전기화학적’ 수처리 신기술로 고농도 폐수 정화",https://www.news2day.co.kr/article/20220818500096,https://www.news2day.co.kr/article/20220818500096,"㈜미시간기술은 앞으로 전기화학적 수처리 기술이 적용된 <b>장비</b>의 설치와 운영, 효율 테스트를 수행하게 된다. SK에코플랜트는 공동기술개발을 총괄하며 테스트 결과를 종합해 최적운영조건을 도출하는 역할을 맡는다.... ","Thu, 18 Aug 2022 10:14:00 +0900"
20,"SK에코플랜트, 수처리 신기술로 고농도 폐수 정화한다",https://view.asiae.co.kr/article/2022081810145187893,https://n.news.naver.com/mnews/article/277/0005134342?sid=101,"미시간기술은 앞으로 전기화학적 수처리 기술이 적용된 <b>장비</b>의 설치와 운영, 효율 테스트를 수행하게 된다. SK에코플랜트는 공동기술개발을 총괄하며 테스트 결과를 종합해 최적운영조건을 도출하는 역할을 맡는다.... ","Thu, 18 Aug 2022 10:14:00 +0900"
21,"원신과 차별화되는 파티플레이의 재미, 타워 오브 판타지",https://www.gamemeca.com/mv.php?inflow=naver_s&gid=1684080,https://n.news.naver.com/mnews/article/356/0000055302?sid=004,"이동용 <b>장비</b>부터, 벽을 부수며 적을 공격할 수 있는 다중 미사일 등 다양한 ‘에너지 기어’는 오픈월드를 돌아다니는 이동의 재미를 극대화시킨다. 특히 <b>장비</b> 중 하나인 머신 핸드와 제트팩을 함께 활용해 평소라면 갈 수... ","Thu, 18 Aug 2022 10:13:00 +0900"
22,"폴리텍대학 남인천캠퍼스, 복합기 활용 반도체 공정개발 교원연수 시행",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208180939202520776,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208180939202520776,플라즈마 복합기(PCMC) <b>장비</b> 가격은 1대당 3억3000만원이다. ㈜화인솔루션을 통한 정부 지원 사업으로 한국화학융합시험원(KTR)에서 장치 특성시험과 평가를 진행해 통과된 국내 최초로 개발된 혁신제품(KIP)<b>장비</b>이다.... ,"Thu, 18 Aug 2022 10:12:00 +0900"
23,"우리은행, &apos;탄소중립 생활 실천&apos; Woori 탄생 챌린지 실시",https://www.dailyimpact.co.kr/news/articleView.html?idxno=84128,https://www.dailyimpact.co.kr/news/articleView.html?idxno=84128,우리은행 관계자는 데일리임팩트에 &quot;챌린지 우수 참여 고객에게는 내구연한이 지난 소방<b>장비</b>를 활용해 제작된 업사이클링 제품을 포함해 기프티콘 등 다양한 상품을 증정할 예정&quot;이라고 설명했다. 이번 &apos;Woori 탄생... ,"Thu, 18 Aug 2022 10:12:00 +0900"
24,인천항 연안여객터미널에서 섬여행 떠나요,http://www.businesskorea.co.kr/news/articleView.html?idxno=98677,http://www.businesskorea.co.kr/news/articleView.html?idxno=98677,"한편, IPA는 연안여객터미널 이용객의 편의 증진을 위해 지난달부터 임시 주차장 108면을 추가 제공하고 있으며, 출입구 에어샤워, 전신소독기, 열화상카메라 등의 방역<b>장비</b>를 운영 중이다. 인천항 연안여객터미널의... ","Thu, 18 Aug 2022 10:12:00 +0900"
25,"우리은행, 고객과 함께하는 &apos;Woori 탄생 챌린지&apos; 실시",http://daily.hankooki.com/news/articleView.html?idxno=861233,http://daily.hankooki.com/news/articleView.html?idxno=861233,챌린지 우수 참여 고객에게는 내구연한이 지난 소방<b>장비</b>를 활용하여 제품을 만드는 국내 업사이클링 브랜드 &apos;119REO&apos; 제품과 기프티콘 등 다양한 상품이 증정될 예정이다. Woori 탄생(탄소중립 생활 실천) 챌린지와 관련된... ,"Thu, 18 Aug 2022 10:12:00 +0900"
26,장영진 산업부 차관 &quot;제2의 요소수 사태 초래 품목 없지만 공급망 안정화 지속...,http://www.newspim.com/news/view/20220818000139,http://www.newspim.com/news/view/20220818000139,"장 차관은 이날 &apos;제24차 산업자원안보 TF&apos;를 개최해 러시아, 중국, 대만 등 주요국의 공급망 리스크를 점검하고 공급망 위기관리를 위한 &apos;소재·부품·<b>장비</b>산업 경쟁력 강화를 위한 특별조치법&apos; 개정 방향에 대한 의견을... ","Thu, 18 Aug 2022 10:12:00 +0900"
27,"골프존, 집중호우 침수피해 입은 스크린골프 매장 복구 지원",https://www.news2day.co.kr/article/20220818500088,https://www.news2day.co.kr/article/20220818500088,"침수피해 복구 지원은 골프존이 공급한 <b>장비</b>를 대상으로 하며 복구하는데 발생하는 부품 수리비, 교체비, 인건비 등 복구 관련 비용을 전액 지원할 계획이다. 박강수 골프존 대표는 “이번 여름 집중호우로 많은이 들이... ","Thu, 18 Aug 2022 10:12:00 +0900"
28,"SKT, 유무선 통합 허브 상용화…네트워크 관리 역량 강화",http://www.datanet.co.kr/news/articleView.html?idxno=175610,http://www.datanet.co.kr/news/articleView.html?idxno=175610,"허브 <b>장비</b>를 국내 최초로 상용화해 네트워크 관리 역량을 강화했다고 18일 밝혔다. 이번에 SK텔레콤이 상용화한 유무선 통합 허브 <b>장비</b>는 프론트홀 라우터(Fronthaul Router)의 일종이다. 하나의 <b>장비</b>로 5G, 4G, 유선... ","Thu, 18 Aug 2022 10:12:00 +0900"
29,"지멘스 헬시니어스, &apos;MRI 연구 지원센터&apos; 개소",https://www.dailymedi.com/news/news_view.php?wr_id=887540,https://www.dailymedi.com/news/news_view.php?wr_id=887540,"또 레이저 프로젝터 및 스크린과 MRI 촬영 중 착용 가능한 시력보정 안경, fMRI 실험을 위한 반응 수집 장치 등 fMRI 전반적인 실험을 위한 다양한 <b>장비</b>가 구비돼 있다. 특히 지멘스 헬시니어스 소속 직원이 상주해... ","Thu, 18 Aug 2022 10:12:00 +0900"
30,[I can do IT!] 하반기도 서프라이즈 &apos;에치에프알&apos;,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004711830,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004711830,유무선 네트워크 <b>장비</b> 회사 Q. 2분기 역대 최고 실적 달성…평가는? A. 환율 효과 및 1분기 이연된 매출... 현재 5G 통신 <b>장비</b> 시장을 주도하는 곳은 미국 A. 미국 통신 3사 모두 투자 확대 움직임 A. 제4 통신사업자 디쉬... ,"Thu, 18 Aug 2022 10:12:00 +0900"
31,국립소방병원 연계 발전방안은?,http://www.ccreview.co.kr/news/articleView.html?idxno=314212,http://www.ccreview.co.kr/news/articleView.html?idxno=314212,"국립소방병원과 함께 이미 운영 중인 한국소방산업기술원 산하의 소방<b>장비</b>센터 등과 연계하려는 전략인... 유치 성공 뒤 각각 의료<b>장비</b> 구입비 명목으로 음성군이 100억원, 충북도 50억원, 진천군이 50억원을 분담하기로... ","Thu, 18 Aug 2022 10:10:00 +0900"
32,"카페24, 라이브커머스 지원 강화... 온라인몰 맞춤 기능 다양화",http://www.thevaluenews.co.kr/news/view.php?idx=171059,http://www.thevaluenews.co.kr/news/view.php?idx=171059,촬영 <b>장비</b> 기반으로 방송은 물론 마케팅까지 포괄적으로 돕는 &apos;JK라이브 스튜디오(개발사 제이케이디자인랩) 등 각양각색 라이브커머스 앱을 다운로드 받아 사용할 수 있다. 온라인 사업자들은 별도의 개발 없이 각종 투자... ,"Thu, 18 Aug 2022 10:10:00 +0900"
33,"서울구청장협, 수해복구 예산 요청 긴급 안건 의결",https://www.jeonmae.co.kr/news/articleView.html?idxno=909436,https://www.jeonmae.co.kr/news/articleView.html?idxno=909436,"이날 이성헌 협의회장은 &quot;기록적인 집중호우로 인해 사망자가 발생하는 등 위중한 상황에서, 자치구별 가용<b>장비</b>와 인력을 총동원해서 지원해주신 구청장님들께 감사드린다&quot;면서, &quot;시민들의 신속한 일상회복을 위해... ","Thu, 18 Aug 2022 10:10:00 +0900"
34,"진원생명과학 자회사 VGXI, 美 신규공장 10월 7일 준공식 개최",http://www.betanews.net:8080/article/1357109.html,http://www.betanews.net:8080/article/1357109.html,"회사 관계자는 &quot;신규공장은 4개의 개별 제조 트레인을 갖추고 있으며, 최첨단 생산 <b>장비</b>로 3,000L를 초과하는 유연한 발효 용량과 GMP 충전 및 마감 기능도 확장됐다&quot;고 설명하며 &quot;신규공장이 VGXI의 새로운 본사로... ","Thu, 18 Aug 2022 10:10:00 +0900"
35,"골프존, 침수 피해 스크린골프장 복구 지원",https://biz.chosun.com/distribution/channel/2022/08/18/VFWLF3FK55ABXKOUMEA4ORBQRA/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000834939?sid=101,"골프존은 스크린골프 <b>장비</b> 수리비, 부품 교체비, 인건비 등 침수 피해 <b>장비</b> 복구 관련 비용 전액을 지원한다는 계획이다. 골프존 측은 “이번 침수 피해 복구 지원은 스크린골프장 운영 사업주 및 시장과의 상생 차원”... ","Thu, 18 Aug 2022 10:10:00 +0900"
36,"크래프톤, &apos;썬더 티어원&apos; 업데이트 기념 할인 이벤트 진행 ",https://www.khgames.co.kr/news/articleView.html?idxno=203308,https://www.khgames.co.kr/news/articleView.html?idxno=203308,"이용자들은 새롭게 마련된 돌격소총, 기관단총, 산탄총 등의 신규 총기와 부착물, <b>장비</b>들을 통해 보다 전략적인 전술을 세우고 임무를 완수할 수 있다. 이외에도 카메라 모드를 변경할 수 있는 &apos;카메라 매니저&apos;가 모드... ","Thu, 18 Aug 2022 10:08:00 +0900"
37,순천 레미콘 회사서 물탱크 작업 중 50대 여성 추락,http://www.newspim.com/news/view/20220818000193,http://www.newspim.com/news/view/20220818000193,물탱크 작업 중 낙상 환자 구조 [사진=순천소방서] 2022.08.18 ojg2340@newspim.com 이에 순천소방서 119구조대와 인근 광양구급대가 출동해 사다리 등의 구조<b>장비</b>로 물탱크에서 추락한 50대 여성을 구조했다. 추락한... ,"Thu, 18 Aug 2022 10:07:00 +0900"
38,"모바일 MMO 신작 &apos;묵혼M&apos;, 구글플레이·원스토어 정식 출시",https://www.khgames.co.kr/news/articleView.html?idxno=203306,https://www.khgames.co.kr/news/articleView.html?idxno=203306,"아울러 이용자들은 최상의 <b>장비</b>를 획득하고 실력을 길러 천하를 평정할 수 있는 시스템을 만나볼 수 있다. 게임 내에서는 빠르고 강력한 전투를 선보이는 대규모 PvP 및 긴장감 넘치는 보스 쟁탈전, 동료와 함께 즐기는... ","Thu, 18 Aug 2022 10:06:00 +0900"
39,"우리은행, 고객과 함께하는 일상 속 ‘Woori 탄생(탄소중립 생활 실천) 챌린지...",http://kpenews.com/View.aspx?No=2503074,http://kpenews.com/View.aspx?No=2503074,우수 참여 고객에게는 내구연한이 지난 소방<b>장비</b>를 활용해 제품을 만드는 국내 업사이클링 브랜드 ‘119REO’의 제품과 기프티콘 등 다양한 상품이 증정된다. 자세한 사항은 우리은행 공식 인스타그램 계정에서 확인할... ,"Thu, 18 Aug 2022 10:06:00 +0900"
40,"조광페인트, 세계 최초 5G 음영 지역 해소용 도료 개발",http://amenews.kr/news/view.php?idx=49903,http://amenews.kr/news/view.php?idx=49903,"해당 기술은 통신 <b>장비</b> 산업 분야뿐만 아니라 △국방 △선박 △항공 등 다양한 분야에 활용할 수 있고, 5G를 넘어 향후 상용화가 예상되는 서브 테라헤르츠 대역 기반의 6G 통신 인프라 구축에도 크게 이바지할 할 수 있을... ","Thu, 18 Aug 2022 10:06:00 +0900"
41,"SK에코플랜트, 고농도 폐수 &apos;전기화학적&apos; 수처리로 정화",https://www.sedaily.com/NewsView/269UGRV0MQ,https://n.news.naver.com/mnews/article/011/0004088805?sid=101,"미시간기술은 앞으로 전기화학적 수처리 기술이 적용된 <b>장비</b>의 설치와 운영, 효율 테스트를 수행하게 된다. SK에코플랜트는 공동기술개발을 총괄하며 테스트 결과를 종합해 최적운영조건을 도출하는 역할을 맡는다. 또... ","Thu, 18 Aug 2022 10:05:00 +0900"
42,"이지스자산운용, 강남 오토웨이타워 &apos;LEED 플래티넘&apos; 획득",http://www.seoulfn.com/news/articleView.html?idxno=464515,http://www.seoulfn.com/news/articleView.html?idxno=464515,"또한 LEED 인증을 받기 위해 시설 내 화석연료 사용 <b>장비</b>를 수동 및 전기 기기로 교체했다. 아울러 물 절약 캠페인, 수도 재사용 등 기존에 해온 수자원 절감 조치에 더해 용도별 미터링을 추가 설치했다.... ","Thu, 18 Aug 2022 10:05:00 +0900"
43,"하이크비전, SK네트웍스서비스와 SI 총판 계약 체결",http://www.boannews.com/media/view.asp?idx=109155&kind=,http://www.boannews.com/media/view.asp?idx=109155&kind=,"SK네트웍스서비스는 IT솔루션 및 ICT 서비스 전문기업으로 네트워크 운용, 구축 및 유지보수, 국내외 단말기 서비스, ICT <b>장비</b> 유통 등을 맡고 있으며 IT인프라와 솔루션, 제휴 서비스가 통합된 토탈 네트워크... ","Thu, 18 Aug 2022 10:04:00 +0900"
44,"SKT, 유무선 통합 허브로 네트워크 관리 강화",https://www.ddaily.co.kr/news/article.html?no=244771,https://n.news.naver.com/mnews/article/138/0002130938?sid=105,SK텔레콤은 이동통신망 프론트홀에 적용되는 유무선 통합 허브 <b>장비</b>를 국내 최초로 상용화해 네트워크 관리 역량을 강화했다고 18일 밝혔다. 이번에 SK텔레콤이 상용화한 유무선 통합 허브 <b>장비</b>는 프론트홀... ,"Thu, 18 Aug 2022 10:04:00 +0900"
45,"진원생명과학 자회사 VGXI, 美 신규공장 10월 7일 준공식 개최",http://www.biotimes.co.kr/news/articleView.html?idxno=8511,http://www.biotimes.co.kr/news/articleView.html?idxno=8511,"시설과 규모를 살펴보면 4개의 개별 제조 트레인을 갖추고 있으며, 최첨단 생산 <b>장비</b>로 3,000L를 초과하는 유연한 발효 용량과 GMP 충전 및 마감 기능도 확장됐다. 또한 맞춤형 치료를 위한 소규모 신속 생산 서비스... ","Thu, 18 Aug 2022 10:04:00 +0900"
46,尹 담대한 구상 발맞추나…美 ‘북한 광산 인프라 부족’ 진단,https://www.etoday.co.kr/news/view/2164616,https://www.etoday.co.kr/news/view/2164616,NGA는 보고서에서 검덕지구에 납·아연·금·은 등 광물이 풍부하다는 점을 짚으며 특히 배터리·의약품·전기<b>장비</b> 등에 쓰이는 아연을 꼭집어 “북한이 세계에서 생산을 이끄는 선두주자가 될 역량을 갖췄다”며... ,"Thu, 18 Aug 2022 10:04:00 +0900"
47,"성형 실패로 인한 코재수술, 첫 수술보다 신중해야",https://mdtoday.co.kr/news/view/1065605233398259,https://mdtoday.co.kr/news/view/1065605233398259,라스트성형외과 최재호 원장은 “무엇보다도 재수술인만큼 수술 난이도가 상대적으로 높고 실패가 반복되지 않도록 첫 수술보다 신중해야 한다.”며 “저렴한 비용이나 과장된 후기에 현혹되지 말고 정밀 검사 <b>장비</b>를... ,"Thu, 18 Aug 2022 10:02:00 +0900"
48,"배트맨 없는 배트맨 게임 &apos;고담 나이트&apos;, 10월 정식 출시",https://www.khgames.co.kr/news/articleView.html?idxno=203305,https://www.khgames.co.kr/news/articleView.html?idxno=203305,"게임 플레이 가운데 플레이어블 캐릭터는 홈 베이스를 통해 자유롭게 전환이 가능하며, 외형은 캠페인 진행간 얻을 수 있는 새로운 무기, <b>장비</b> 등을 통해 커스터마이징할 수 있다. 한편, &apos;고담 나이트&apos;는 오는 10월 25일 PS5... ","Thu, 18 Aug 2022 10:02:00 +0900"
49,"조광페인트, 5G 음영 지역 해소용 도료 개발",http://www.wsobi.com/news/articleView.html?idxno=171787,http://www.wsobi.com/news/articleView.html?idxno=171787,"해당 기술은 통신 <b>장비</b> 산업 분야뿐만 아니라 국방, 선박, 항공 등 다양한 분야에 활용할 수 있고, 5G를 넘어 향후 상용화가 예상되는 서브 테라헤르츠 대역 기반의 6G 통신 인프라 구축에도 이바지할 할 수 있을 것으로... ","Thu, 18 Aug 2022 10:02:00 +0900"
50,"경기도-지상작전사령부, 관군 협력으로 긴급 수해복구 지원",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208180944272760782,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208180944272760782,"인력과 <b>장비</b>를 지원해 달라고 요청했다. 지작사 측에서도 도의 이 같은 요청에 적극적으로 부응해 지난 11일부터 현재까지 총 6,000여 명의 군 장병은 물론, 중형 굴삭기와 트럭 등 각종 <b>장비</b> 30여 대를 지원해... ","Thu, 18 Aug 2022 10:02:00 +0900"
51,"산업부, 민간 비축·수입 다변화 지원 소부장특별법 개정안 추진",http://news.heraldcorp.com/view.php?ud=20220818000140,https://n.news.naver.com/mnews/article/016/0002029851?sid=101,[헤럴드경제=배문숙 기자］정부가 글로벌 공급망 차질에 대비하기 위해 소재·부품·<b>장비</b>에 대한 민간의 비축과 수입다변화를 적극 지원키로 했다. 이를 위해 연내 소재부품<b>장비</b>특별법을 개정할 방침이다. 기존의... ,"Thu, 18 Aug 2022 10:02:00 +0900"
52,"산업부, 주요국 공급망 리스크 점검…&apos;제2의 요소수 사태&apos; 막는다",https://www.etoday.co.kr/news/view/2164580,https://www.etoday.co.kr/news/view/2164580,산업부는 기존에 경쟁력 강화와 기술·개발(R&amp;D)에 초점을 맞췄던 소부장(소재·부품·<b>장비</b>) 정책에 공급망 강화를 추가해 급변하는 국제 환경에 능동 대응할 방침이다. 장영진 산업부 1차관은 18일 서울 대한상공회의소... ,"Thu, 18 Aug 2022 10:02:00 +0900"
53,이지스자산운용 투자 성과…오토웨이타워 ‘LEED 플래티넘’ 획득 ,http://www.kukinews.com/newsView/kuk202208180038,http://www.kukinews.com/newsView/kuk202208180038,"또한 LEED 인증을 받기 위해 시설 내 화석연료 사용 <b>장비</b>를 수동 및 전기 기기로 교체했다. 아울러 물 절약 캠페인, 수도 재사용 등 기존에 해온 수자원 절감 조치에 더해 용도별 미터링을 추가 설치했다. 건물의 물... ","Thu, 18 Aug 2022 10:02:00 +0900"
